City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
233,Yining,CN,2021-09-24 20:07:04,29.0361,114.5636,75.61,87,4,1.12,clear sky
234,General Roca,AR,2021-09-24 20:07:05,-39.0333,-67.5833,88.2,14,0,26.98,clear sky
235,La Paz,BO,2021-09-24 20:03:19,-16.5,-68.15,51.4,65,93,13.62,overcast clouds
236,Juan Lacaze,UY,2021-09-24 20:07:05,-34.4342,-57.4381,63.12,77,15,14.54,few clouds
237,Faya,SA,2021-09-24 20:07:06,18.3851,42.4509,69.62,54,67,2.89,broken clouds
238,Doha,QA,2021-09-24 20:07:06,25.2867,51.5333,87.78,51,0,3.44,clear sky
239,Lidzbark Warminski,PL,2021-09-24 20:07:07,54.1259,20.5795,52.74,80,99,12.53,overcast clouds
240,Meulaboh,ID,2021-09-24 20:07:07,4.1363,96.1285,76.48,91,97,4.99,heavy intensity rain
241,Krasnoarmeysk,RU,2021-09-24 20:07:08,51.0239,45.6969,48.07,89,51,5.28,broken clouds
242,Vestmannaeyjar,IS,2021-09-24 20:07:08,63.4427,-20.2734,42.94,85,100,20.98,overcast clouds
243,Lake City,US,2021-09-24 20:07:09,30.1897,-82.6393,85.93,37,0,3.11,clear sky
244,Lakes Entrance,AU,2021-09-24 20:07:09,-37.8811,147.981,46.17,82,51,15.48,broken clouds
245,Jining,CN,2021-09-24 20:06:33,35.405,116.5814,69.01,1,100,21.25,light rain
246,Apt,FR,2021-09-24 20:07:10,43.8833,5.4,65.84,60,86,1.48,overcast clouds
247,Khanu Woralaksaburi,TH,2021-09-24 20:07:10,16.0617,99.8606,75.58,95,100,1.59,light rain
248,Jalu,LY,2021-09-24 20:07:11,29.0331,21.5482,75.27,50,0,15.28,clear sky
249,Kalmunai,LK,2021-09-24 20:07:12,7.4167,81.8167,78.8,86,82,6.69,broken clouds
250,Sao Joao Da Barra,BR,2021-09-24 20:07:12,-21.6403,-41.0511,73.49,65,100,17.96,overcast clouds
251,Coswig,DE,2021-09-24 20:07:13,51.1333,13.5833,63.32,82,90,5.75,overcast clouds
252,East London,ZA,2021-09-24 20:07:13,-33.0153,27.9116,62.85,73,14,4.68,few clouds
253,Tura,IN,2021-09-24 20:07:14,25.5198,90.2201,74.97,91,9,3.31,clear sky
254,Dalbandin,PK,2021-09-24 20:07:14,28.8947,64.4101,80.71,9,3,1.9,clear sky
255,San Diego De Los Banos,CU,2021-09-24 20:07:15,22.6467,-83.3697,85.78,67,47,3.18,light rain
256,Kavieng,PG,2021-09-24 20:07:15,-2.5744,150.7967,82.13,75,22,13.98,few clouds
257,Guarapari,BR,2021-09-24 20:07:16,-20.6667,-40.4975,75.9,66,72,13.44,broken clouds
258,Belyy Yar,RU,2021-09-24 20:07:16,53.6039,91.3903,33.69,86,0,2.24,clear sky
259,Husavik,IS,2021-09-24 20:07:17,66.0449,-17.3389,36.9,74,96,6.71,overcast clouds
260,Kaura Namoda,NG,2021-09-24 20:07:18,12.5898,6.5779,83.1,49,53,4.79,broken clouds
261,Badarwas,IN,2021-09-24 20:07:18,24.9667,77.5667,75.6,90,86,4.09,overcast clouds
262,Rocha,UY,2021-09-24 20:07:19,-34.4833,-54.3333,58.46,85,60,11.32,broken clouds
263,San Patricio,US,2021-09-24 20:07:20,28.017,-97.5169,88.52,39,4,12.97,clear sky
264,Kimbe,PG,2021-09-24 20:07:20,-5.5502,150.1429,73.85,93,57,4.32,broken clouds
265,Masuda,JP,2021-09-24 20:04:07,34.6667,131.85,71.33,83,3,5.64,clear sky
266,Byron Bay,AU,2021-09-24 20:07:21,-28.65,153.6167,60.75,76,0,4.94,clear sky
267,Christchurch,NZ,2021-09-24 20:06:23,-43.5333,172.6333,61.32,48,0,11.5,clear sky
268,Kavaratti,IN,2021-09-24 20:07:21,10.5669,72.642,81.81,78,92,13.58,overcast clouds
269,Mangrol,IN,2021-09-24 20:07:22,21.1167,70.1167,79.65,85,30,7.29,scattered clouds
270,Mweka,CD,2021-09-24 20:07:22,-4.85,21.5667,71.29,80,99,1.86,overcast clouds
271,Alugan,PH,2021-09-24 20:07:23,12.2188,125.4808,81.54,83,34,9.08,scattered clouds
272,Faanui,PF,2021-09-24 20:07:23,-16.4833,-151.75,76.32,62,0,1.77,clear sky
273,Svetlogorsk,BY,2021-09-24 20:07:24,52.6333,29.7333,47.77,92,100,12.33,overcast clouds
274,Clonakilty,IE,2021-09-24 20:07:25,51.6231,-8.8706,63.61,91,100,5.21,overcast clouds
275,Imeni Poliny Osipenko,RU,2021-09-24 20:07:26,52.4201,136.4853,40.77,86,6,3.89,clear sky
276,Goderich,CA,2021-09-24 20:07:26,43.7501,-81.7165,66.9,64,99,12.26,overcast clouds
277,Flinders,AU,2021-09-24 20:07:27,-34.5833,150.8552,59.81,76,0,4.0,clear sky
278,Alofi,NU,2021-09-24 20:07:27,-19.0595,-169.9187,78.69,73,75,10.36,broken clouds
279,Hambantota,LK,2021-09-24 20:07:28,6.1241,81.1185,79.68,82,74,17.54,broken clouds
280,Sitka,US,2021-09-24 20:03:23,57.0531,-135.33,55.29,67,75,10.36,light rain
281,Esperance,AU,2021-09-24 20:07:28,-33.8667,121.9,46.74,85,59,10.71,broken clouds
282,Sapa,PH,2021-09-24 20:07:29,5.1544,120.3241,79.84,83,99,5.39,overcast clouds
283,Ukiah,US,2021-09-24 20:07:29,39.1502,-123.2078,100.13,17,1,0.0,clear sky
284,Krasnovishersk,RU,2021-09-24 20:07:30,60.4078,57.082,43.38,90,94,3.94,overcast clouds
285,Ta Khmau,KH,2021-09-24 20:07:30,11.4833,104.95,78.85,94,75,2.3,broken clouds
286,Cristesti,RO,2021-09-24 20:07:31,46.5,24.4833,49.89,97,75,1.14,mist
287,Payo,ID,2021-09-24 20:07:31,-3.7508,103.6372,73.24,92,42,1.61,scattered clouds
288,Samarai,PG,2021-09-24 20:07:33,-10.6167,150.6667,78.12,86,61,7.99,broken clouds
289,Ambositra,MG,2021-09-24 20:07:33,-20.5167,47.25,58.3,78,100,5.39,overcast clouds
290,Leningradskiy,RU,2021-09-24 20:07:34,69.3833,178.4167,24.01,87,100,10.25,overcast clouds
291,Caravelas,BR,2021-09-24 20:07:35,-17.7125,-39.2481,72.77,67,75,8.05,broken clouds
292,Kutum,SD,2021-09-24 20:07:36,14.2,24.6667,81.34,22,100,11.5,overcast clouds
293,Paamiut,GL,2021-09-24 20:07:36,61.994,-49.6678,33.44,52,0,33.58,clear sky
294,Hobyo,SO,2021-09-24 20:06:15,5.3505,48.5268,78.04,85,100,21.16,overcast clouds
295,Tangwani,PK,2021-09-24 20:07:37,28.2787,68.9972,84.13,46,0,6.98,clear sky
296,Pierre,US,2021-09-24 20:07:37,44.3683,-100.351,72.99,27,1,1.01,clear sky
297,Pacific Grove,US,2021-09-24 20:07:38,36.6177,-121.9166,90.61,84,1,3.0,clear sky
298,Birjand,IR,2021-09-24 20:07:39,32.8663,59.2211,66.92,9,0,6.24,clear sky
299,Yei,SS,2021-09-24 20:07:39,4.095,30.6779,65.71,97,99,3.38,overcast clouds
300,East Foothills,US,2021-09-24 20:07:40,37.3811,-121.8175,93.81,36,1,3.44,smoke
301,Tocopilla,CL,2021-09-24 20:07:40,-22.092,-70.1979,64.49,62,21,3.31,few clouds
302,Sembe,CG,2021-09-24 20:07:41,1.6481,14.5806,68.29,98,100,2.24,light rain
303,Beringovskiy,RU,2021-09-24 20:07:41,63.05,179.3167,31.93,94,100,26.13,snow
304,Boz,FR,2021-09-24 20:07:42,46.4071,4.9109,66.15,88,5,0.31,clear sky
305,Muros,ES,2021-09-24 20:07:42,42.7762,-9.0603,66.24,86,66,5.39,broken clouds
306,Fort Erie,CA,2021-09-24 20:07:43,42.9001,-78.9329,68.38,62,75,7.0,broken clouds
307,Tezu,IN,2021-09-24 20:07:43,27.9167,96.1667,75.49,81,39,3.62,scattered clouds
308,Pisco,PE,2021-09-24 20:07:44,-13.7,-76.2167,66.02,80,96,5.97,overcast clouds
309,Ballina,AU,2021-09-24 20:07:44,-28.8667,153.5667,51.98,75,0,5.55,clear sky
310,Los Llanos De Aridane,ES,2021-09-24 20:07:45,28.6585,-17.9182,71.35,89,75,3.44,volcanic ash
311,Hengshui,CN,2021-09-24 20:07:45,37.7322,115.7011,64.85,88,100,10.89,light rain
312,Daugavpils,LV,2021-09-24 20:07:46,55.8833,26.5333,47.82,92,97,5.99,overcast clouds
313,Aksarka,RU,2021-09-24 20:07:46,66.5606,67.7975,34.61,82,19,2.8,few clouds
314,Mayo,US,2021-09-24 20:07:47,38.8876,-76.5119,76.77,44,1,1.99,clear sky
315,Fortuna,US,2021-09-24 20:07:47,40.5982,-124.1573,90.43,54,23,1.99,few clouds
316,Namibe,AO,2021-09-24 20:07:48,-15.1961,12.1522,67.14,88,96,6.53,overcast clouds
317,Berlevag,NO,2021-09-24 20:07:48,70.8578,29.0864,48.2,71,40,2.3,scattered clouds
318,Bardiyah,LY,2021-09-24 20:07:49,31.7561,25.0865,71.35,57,0,2.57,clear sky
319,Bull Savanna,JM,2021-09-24 20:07:49,17.8868,-77.5902,83.64,65,89,10.27,overcast clouds
320,Cherskiy,RU,2021-09-24 20:07:50,68.75,161.3,27.97,97,99,9.33,light snow
321,Codrington,AU,2021-09-24 20:07:50,-38.2667,141.9667,46.58,69,99,14.5,overcast clouds
322,Mackenzie,CA,2021-09-24 20:07:51,55.2999,-123.1698,58.01,65,100,9.06,overcast clouds
323,Benjamin Constant,BR,2021-09-24 20:07:51,-4.3831,-70.0311,89.73,66,40,5.75,scattered clouds
324,Avera,US,2021-09-24 20:07:52,33.194,-82.5271,78.75,35,0,3.89,clear sky
325,Goba,ET,2021-09-24 20:07:52,7.0167,39.9833,50.22,93,69,4.34,broken clouds
326,Penzance,GB,2021-09-24 20:07:53,50.1186,-5.5371,61.81,91,77,5.5,broken clouds
327,Margate,GB,2021-09-24 20:07:53,51.3813,1.3862,66.69,83,4,12.95,clear sky
328,Semirara,PH,2021-09-24 20:07:54,12.0697,121.3986,83.12,74,14,17.58,few clouds
329,Wuwei,CN,2021-09-24 20:07:54,37.9281,102.6414,65.07,60,100,0.07,overcast clouds
330,Ulkan,RU,2021-09-24 20:07:55,57.243,107.3223,39.47,96,87,2.95,overcast clouds
331,Lisburn,GB,2021-09-24 20:07:55,54.5234,-6.0353,64.58,82,40,8.05,scattered clouds
332,Ola,RU,2021-09-24 20:07:56,59.5833,151.2833,43.07,71,13,3.33,few clouds
333,Northam,GB,2021-09-24 20:07:56,51.0333,-4.2167,65.34,97,100,5.28,overcast clouds
334,Praia Da Vitoria,PT,2021-09-24 20:07:57,38.7333,-27.0667,71.76,78,93,11.86,overcast clouds
335,Adjumani,UG,2021-09-24 20:07:57,3.3779,31.7909,67.05,94,100,0.67,light rain
336,Pontal Do Parana,BR,2021-09-24 20:07:58,-25.6533,-48.5128,77.72,80,78,5.82,broken clouds
337,Zhigansk,RU,2021-09-24 20:07:58,66.7697,123.3711,34.86,80,100,15.48,overcast clouds
338,Lompoc,US,2021-09-24 20:07:59,34.6391,-120.4579,82.22,81,1,8.05,mist
339,Rheden,NL,2021-09-24 20:07:59,52.0167,6.05,63.01,86,90,3.44,overcast clouds
340,Buta,CD,2021-09-24 20:08:00,2.7858,24.73,66.74,98,71,2.15,broken clouds
341,Daru,PG,2021-09-24 20:08:01,-9.0763,143.2092,75.79,93,69,10.04,broken clouds
342,Sao Jose Da Coroa Grande,BR,2021-09-24 20:08:01,-8.8978,-35.1478,77.58,81,11,13.24,few clouds
343,Tevaitoa,PF,2021-09-24 20:08:01,-16.7833,-151.5,75.97,62,0,1.99,clear sky
344,Novikovo,RU,2021-09-24 20:08:02,51.1537,37.8879,47.35,88,100,13.49,overcast clouds
345,Sao Miguel Do Araguaia,BR,2021-09-24 20:08:02,-13.275,-50.1628,101.39,16,76,5.75,broken clouds
346,Dubna,RU,2021-09-24 20:08:03,56.7333,37.1667,42.17,96,51,6.58,broken clouds
347,Besikduzu,TR,2021-09-24 20:08:03,41.052,39.2284,62.49,76,6,5.91,clear sky
348,Kharp,RU,2021-09-24 20:08:04,66.8014,65.8081,34.38,80,37,2.46,scattered clouds
349,Utica,US,2021-09-24 20:05:38,43.1009,-75.2327,67.39,66,94,1.01,overcast clouds
350,Lincoln,US,2021-09-24 20:07:38,40.8,-96.667,70.02,61,90,1.99,overcast clouds
351,Ocampo,MX,2021-09-24 20:08:05,21.65,-101.5,76.28,41,93,9.4,overcast clouds
352,Requena,ES,2021-09-24 20:08:05,39.4883,-1.1004,66.13,91,100,2.68,overcast clouds
353,Russell,US,2021-09-24 20:08:06,32.3502,-85.1999,79.88,40,1,4.61,clear sky
354,Belle Fourche,US,2021-09-24 20:08:06,44.6714,-103.8522,70.11,29,35,13.89,scattered clouds
355,Pangnirtung,CA,2021-09-24 20:08:07,66.1451,-65.7125,35.74,47,3,3.4,clear sky
356,Port Jervis,US,2021-09-24 20:07:25,41.3751,-74.6927,74.21,62,0,7.54,clear sky
357,Chapais,CA,2021-09-24 20:08:08,49.7834,-74.8492,62.38,68,25,13.62,scattered clouds
358,Stokmarknes,NO,2021-09-24 20:08:08,68.5646,14.9108,49.5,80,100,4.54,overcast clouds
359,Ituiutaba,BR,2021-09-24 20:08:09,-18.9689,-49.465,99.23,14,62,8.72,broken clouds
360,Waipawa,NZ,2021-09-24 20:08:09,-41.4122,175.5153,54.45,68,0,14.83,clear sky
361,Sobolevo,RU,2021-09-24 20:08:10,54.4299,31.8996,42.94,97,50,4.14,scattered clouds
362,Mogocha,RU,2021-09-24 20:08:10,53.7333,119.7667,38.41,95,43,2.51,scattered clouds
363,Broken Hill,AU,2021-09-24 20:08:11,-31.95,141.4333,45.09,76,0,9.73,clear sky
364,Vuktyl,RU,2021-09-24 20:08:11,63.8567,57.3094,39.49,86,19,5.48,few clouds
365,San Joaquin,US,2021-09-24 20:05:15,37.9333,-121.3011,95.88,28,1,6.91,clear sky
366,Halifax,CA,2021-09-24 20:08:00,44.6453,-63.5724,73.35,82,40,5.01,fog
367,Maymyo,MM,2021-09-24 20:08:12,22.0333,96.4667,66.02,95,26,1.88,scattered clouds
368,Tautira,PF,2021-09-24 20:08:13,-17.7333,-149.15,82.42,60,1,3.67,clear sky
369,Polyarnyye Zori,RU,2021-09-24 20:08:14,67.3661,32.4981,43.99,98,100,7.0,overcast clouds
370,Tokmak,UA,2021-09-24 20:08:14,47.2514,35.7058,50.68,92,62,9.69,broken clouds
371,Saint-Augustin,CA,2021-09-24 20:08:15,51.226,-58.6502,52.16,58,92,5.95,overcast clouds
372,Sechura,PE,2021-09-24 20:08:15,-5.5569,-80.8222,74.03,62,27,14.34,scattered clouds
373,Quimper,FR,2021-09-24 20:08:16,48.0,-4.1,57.78,100,0,3.44,clear sky
374,Mehamn,NO,2021-09-24 20:08:16,71.0357,27.8492,48.38,76,40,13.8,scattered clouds
375,Kamenka,RU,2021-09-24 20:08:17,51.3223,42.7678,51.26,69,100,6.2,overcast clouds
376,Bouca,CF,2021-09-24 20:08:17,6.5105,18.2733,70.66,96,95,1.34,overcast clouds
377,Bontang,ID,2021-09-24 20:08:07,0.1333,117.5,74.98,90,100,4.85,overcast clouds
378,Port-Gentil,GA,2021-09-24 20:08:18,-0.7193,8.7815,77.61,86,70,8.46,broken clouds
379,Baijiantan,CN,2021-09-24 20:07:10,45.6333,85.1833,52.5,26,6,13.06,clear sky
380,Sena Madureira,BR,2021-09-24 20:08:19,-9.0656,-68.6569,91.38,40,92,1.3,overcast clouds
381,Yulara,AU,2021-09-24 20:08:19,-25.2406,130.9889,60.64,20,100,6.91,overcast clouds
382,Comodoro Rivadavia,AR,2021-09-24 20:08:20,-45.8667,-67.5,80.46,24,0,14.97,clear sky
383,Markova,UA,2021-09-24 20:08:20,48.6758,24.4138,47.59,77,100,9.4,overcast clouds
384,Mariinsk,RU,2021-09-24 20:08:20,56.2139,87.7472,35.01,97,100,11.1,light rain
385,Wonthaggi,AU,2021-09-24 20:08:21,-38.6044,145.5913,44.2,64,100,15.59,overcast clouds
386,Carnot,CF,2021-09-24 20:08:22,4.9409,15.8665,70.79,94,100,1.66,overcast clouds
387,Shimoda,JP,2021-09-24 20:08:22,34.6667,138.95,70.11,81,100,14.03,overcast clouds
388,Olafsvik,IS,2021-09-24 20:08:23,64.8945,-23.7142,43.39,67,96,19.37,overcast clouds
389,Auki,SB,2021-09-24 20:08:23,-8.7676,160.7034,78.04,85,47,4.36,scattered clouds
390,Kahului,US,2021-09-24 20:08:24,20.8947,-156.47,86.02,63,20,20.71,few clouds
391,Bengkulu,ID,2021-09-24 20:08:24,-3.8004,102.2655,75.27,92,100,6.67,overcast clouds
392,Mahibadhoo,MV,2021-09-24 20:08:25,3.7833,72.9667,79.32,74,100,9.08,overcast clouds
393,Marzuq,YE,2021-09-24 20:08:25,14.4,46.4667,77.02,53,98,3.83,overcast clouds
394,Port Hardy,CA,2021-09-24 20:08:26,50.6996,-127.4199,57.92,66,100,3.15,overcast clouds
395,Yako,BF,2021-09-24 20:08:26,12.9667,-2.2667,87.57,42,99,11.18,overcast clouds
396,Chipinge,ZW,2021-09-24 20:08:27,-20.1883,32.6236,59.18,53,0,6.06,clear sky
397,Moses Lake,US,2021-09-24 20:08:27,47.1301,-119.2781,77.36,23,1,0.0,clear sky
398,Kaputa,ZM,2021-09-24 20:08:28,-8.4689,29.6619,79.68,40,88,4.27,overcast clouds
399,Saint-Joseph,RE,2021-09-24 20:08:28,-21.3667,55.6167,70.18,79,22,13.42,few clouds
400,Mirador,BR,2021-09-24 20:08:29,-6.3708,-44.3631,96.75,24,84,6.71,broken clouds
401,Mazamari,PE,2021-09-24 20:08:29,-11.3258,-74.5308,85.95,43,95,2.35,overcast clouds
402,Te Anau,NZ,2021-09-24 20:08:30,-45.4167,167.7167,48.24,91,98,10.98,light rain
403,Mazagao,BR,2021-09-24 20:08:31,-0.115,-51.2894,93.25,52,100,7.02,overcast clouds
404,Hualmay,PE,2021-09-24 20:08:31,-11.0964,-77.6139,66.85,73,17,8.43,few clouds
405,Vagur,FO,2021-09-24 20:06:12,61.4732,-6.8119,48.02,73,100,5.79,overcast clouds
406,Pangai,TO,2021-09-24 20:08:32,-19.8,-174.35,72.59,73,80,17.43,broken clouds
407,Cayenne,GF,2021-09-24 20:08:33,4.9333,-52.3333,86.04,83,72,3.0,broken clouds
408,Fukue,JP,2021-09-24 20:08:33,32.6881,128.8419,73.8,75,54,8.63,broken clouds
409,Wembley,AU,2021-09-24 20:04:44,-31.9333,115.8,54.09,67,0,19.57,clear sky
410,Snezhnogorsk,RU,2021-09-24 20:08:34,69.1933,33.2531,44.38,94,100,12.35,overcast clouds
411,Jiuquan,CN,2021-09-24 20:08:34,39.7432,98.5174,67.86,24,0,9.75,clear sky
412,Zyryanka,RU,2021-09-24 20:08:35,65.75,150.85,32.07,90,100,2.15,overcast clouds
413,Moyobamba,PE,2021-09-24 20:08:35,-6.05,-76.9667,81.88,54,94,6.11,overcast clouds
414,North Bend,US,2021-09-24 20:05:10,43.4065,-124.2243,90.25,65,1,9.22,clear sky
415,Hofn,IS,2021-09-24 20:08:36,64.2539,-15.2082,41.16,70,100,6.93,overcast clouds
416,Amarante Do Maranhao,BR,2021-09-24 20:08:36,-5.5667,-46.7422,94.96,29,73,6.64,broken clouds
417,Portland,US,2021-09-24 20:05:07,45.5234,-122.6762,88.5,37,1,1.99,clear sky
418,Mount Pleasant,US,2021-09-24 20:07:23,32.7941,-79.8626,80.01,46,1,3.0,clear sky
419,Sungaipenuh,ID,2021-09-24 20:08:38,-2.0833,101.3833,64.45,96,74,2.3,moderate rain
420,Shaowu,CN,2021-09-24 20:08:38,27.3409,117.4831,72.14,97,1,3.0,clear sky
421,Paramonga,PE,2021-09-24 20:08:39,-10.6667,-77.8333,67.12,74,19,9.44,few clouds
422,Saurimo,AO,2021-09-24 20:08:39,-9.6608,20.3916,75.24,35,78,2.98,broken clouds
423,Tiznit,MA,2021-09-24 20:08:40,29.5833,-9.5,65.26,68,0,4.18,clear sky
424,Bara,NG,2021-09-24 20:08:40,10.3744,10.7288,76.37,77,39,5.21,scattered clouds
425,Marsh Harbour,BS,2021-09-24 20:05:31,26.5412,-77.0636,83.8,68,37,3.94,scattered clouds
426,Sisimiut,GL,2021-09-24 20:08:41,66.9395,-53.6735,33.84,67,10,8.5,clear sky
427,Mayumba,GA,2021-09-24 20:08:41,-3.432,10.6554,75.36,89,89,5.39,overcast clouds
428,Bjorkelangen,NO,2021-09-24 20:08:42,59.8848,11.5694,56.44,93,26,8.57,scattered clouds
429,Sorland,NO,2021-09-24 20:08:42,67.667,12.6934,41.07,77,100,19.46,overcast clouds
430,Hit,IQ,2021-09-24 20:08:43,33.6416,42.8251,81.9,33,0,4.0,clear sky
431,Lykhivka,UA,2021-09-24 20:08:43,48.6874,33.9228,48.0,94,87,10.38,overcast clouds
432,Kalispell,US,2021-09-24 20:05:14,48.1958,-114.3129,68.68,47,1,1.99,clear sky
433,Merrill,US,2021-09-24 20:08:44,45.1805,-89.6835,74.35,53,90,11.5,overcast clouds
434,Nouadhibou,MR,2021-09-24 20:08:44,20.931,-17.0347,71.35,84,1,19.75,clear sky
435,Ketchikan,US,2021-09-24 20:08:45,55.3422,-131.6461,57.18,94,75,13.8,light rain
436,Bone,DE,2021-09-24 20:08:46,51.9669,12.1396,64.38,83,98,7.94,overcast clouds
437,Popondetta,PG,2021-09-24 20:08:46,-8.7537,148.2534,70.83,92,76,3.09,broken clouds
438,Lazaro Cardenas,MX,2021-09-24 20:08:47,17.9583,-102.2,84.87,75,80,7.76,broken clouds
439,Itoman,JP,2021-09-24 20:08:47,26.1247,127.6694,78.82,81,20,11.5,few clouds
440,Khromtau,KZ,2021-09-24 20:08:48,50.2503,58.4347,49.51,33,48,16.2,scattered clouds
441,Bella Union,UY,2021-09-24 20:08:48,-30.2752,-57.6007,71.51,52,2,8.55,clear sky
442,Listvyanskiy,RU,2021-09-24 20:08:49,54.4399,83.4984,39.18,85,100,14.92,overcast clouds
443,Puerto Carreno,CO,2021-09-24 20:08:49,6.189,-67.4859,76.87,88,100,3.36,light rain
444,Hervey Bay,AU,2021-09-24 20:08:50,-25.2986,152.8535,62.04,81,2,10.96,clear sky
445,Fort Abbas,PK,2021-09-24 20:08:50,29.1925,72.8536,88.23,54,5,4.47,clear sky
446,Kiunga,PG,2021-09-24 20:08:51,-6.1219,141.2906,72.95,100,100,1.34,overcast clouds
447,Progreso,MX,2021-09-24 20:08:52,21.2833,-89.6667,93.31,67,59,10.87,broken clouds
448,Rafaela,AR,2021-09-24 20:08:52,-31.2503,-61.4867,75.97,26,0,5.99,clear sky
449,Cabedelo,BR,2021-09-24 20:08:53,-6.9811,-34.8339,79.23,76,20,15.5,few clouds
450,Telenesti,MD,2021-09-24 20:08:53,47.4997,28.3656,56.08,62,58,13.87,broken clouds
451,Porto Novo,BJ,2021-09-24 20:08:54,6.4965,2.6036,78.35,84,44,5.44,scattered clouds
452,Oshakati,NA,2021-09-24 20:08:54,-17.7833,15.6833,77.56,15,1,8.77,clear sky
453,Olenino,RU,2021-09-24 20:08:55,56.2092,33.4889,43.95,97,100,8.1,overcast clouds
454,Joshimath,IN,2021-09-24 20:08:55,30.5667,79.5667,66.83,86,87,1.19,overcast clouds
455,Theunissen,ZA,2021-09-24 20:08:56,-28.411,26.7011,67.8,28,100,6.78,overcast clouds
456,Isangel,VU,2021-09-24 20:08:56,-19.55,169.2667,71.71,72,98,9.31,overcast clouds
457,San Cristobal,VE,2021-09-24 20:05:55,7.7669,-72.225,87.98,47,54,7.14,broken clouds
458,Leibnitz,AT,2021-09-24 20:08:57,46.7816,15.5384,63.41,92,0,1.01,clear sky
459,Kjollefjord,NO,2021-09-24 20:08:58,70.9457,27.3465,48.25,76,40,13.8,scattered clouds
460,Moron,AR,2021-09-24 20:08:58,-34.6534,-58.6198,68.02,49,11,5.01,few clouds
461,Moustheni,GR,2021-09-24 20:08:59,40.8667,24.1167,64.53,49,7,1.81,clear sky
462,Flin Flon,CA,2021-09-24 20:08:59,54.7682,-101.865,49.17,70,100,13.31,overcast clouds
463,Arlit,NE,2021-09-24 20:09:00,18.7369,7.3853,94.51,8,6,13.42,clear sky
464,Cap Malheureux,MU,2021-09-24 20:09:01,-19.9842,57.6142,71.47,75,0,5.01,clear sky
